"","kind","spec","prolific_id","response","response_corrected","source"
"2106","control precise definition","gallon","60abfd1c0288766d6053de0d","Is","is","faultless"
"2107","control precise definition","gallon","60a451dd76cf19ed275d3f49","Is","is","faultless"
"2108","control precise definition","gallon","598b108e504c5200011964a1","Is not","is_not","faultless"
"2109","artifact","shovel","5a01f46c074b19000125133c","Both","both","faultless"
"2110","artifact","shovel","60c1e5f03dac31bd0fb91294","Is not","is_not","faultless"
"2111","artifact","shovel","61366473fa6785da70d75351","Both","both","faultless"
"2112","artifact","shovel","5b4917b046cf8d0001ae4383","Both","both","faultless"
"2113","artifact","shovel","5bd0c54825db7b00017865f2","Is not","is_not","faultless"
"2114","artifact","shovel","60af4c6b1eabd1783a3078b5","Is","is","faultless"
"2115","artifact","shovel","60080f67b339b627a9b7c69e","Is not","is_not","faultless"
"2116","artifact","shovel","5982ffdb06cd1f0001f8dda6","Both","both","faultless"
"2117","artifact","shovel","609d6d0e71d9db2825a6cc42","Is not","is_not","faultless"
"2118","artifact","shovel","5e904b121b79af01dbfa37cf","Is","is","faultless"
"2119","artifact","shovel","5dcfdf449b61040e3b923621","Is not","is_not","faultless"
"2120","artifact","shovel","610510964bd201870290e2fe","Is not","is_not","faultless"
"2121","artifact","shovel","60eda07f6d6e3abf23a92951","Is not","is_not","faultless"
"2122","artifact","shovel","5cdb487aa63838000162bc73","Both","both","faultless"
"2123","artifact","shovel","6127c89a145f6be7b6527daa","Is not","is_not","faultless"
"2124","artifact","shovel","5dd43922ecd14c4370d02a2e","Is not","is_not","faultless"
"2125","artifact","shovel","60dd24581d271ea1af032339","Is not","is_not","faultless"
"2126","artifact","shovel","5f5b89648901d82d98519918","Both","both","faultless"
"2127","artifact","shovel","59c558114374e1000125c522","Both","both","faultless"
"2128","artifact","shovel","611bdc0a559f692248bf1c54","Is not","is_not","faultless"
"2129","artifact","shovel","62e50a9b4ea7a8e74bbbb158","Is not","is_not","faultless"
"2130","artifact","shovel","59c95afe1e901d0001df8c79","Is","is","faultless"
"2131","artifact","shovel","5a3fa72c1ba4960001029909","Is not","is_not","faultless"
"2132","artifact","shovel","5cc076320004360001ed90dc","Is not","is_not","faultless"
"2133","artifact","shovel","5fcad787ca46657c3d442d57","Is not","is_not","faultless"
"2134","artifact","shovel","5d4892d03eb6bf0018399498","Is not","is_not","faultless"
"2135","artifact","shovel","62a766c5899e18df9ca94d67","Both","both","faultless"
"2136","artifact","shovel","606ca47dac67cbdff9177d6b","Both","both","faultless"
"2137","artifact","shovel","62d2b86ed12d650ea7268dd7","Both","both","faultless"
"2138","artifact","shovel","62ebd8c191cf8e7fe54af5cf","Both","both","faultless"
"2139","artifact","shovel","5f3fad86c15d910261828ca9","Is not","is_not","faultless"
"2140","artifact","shovel","5ffee833adbaca5dec7426c0","Is","is","faultless"
"2141","artifact","shovel","59db44e63e5ea00001e1d163","Both","both","faultless"
"2142","artifact","shovel","60b62b9daab749081c5b88f0","Both","both","faultless"
"2143","artifact","shovel","60fbc21303c4bb03e3ba72b3","Is not","is_not","faultless"
"2144","artifact","shovel","5de7baf95d4f97726bc2b11e","Is","is","faultless"
"2145","artifact","shovel","5fdca8f20f62f41ef567186c","Both","both","faultless"
"2146","artifact","shovel","608b2f8c02e302a56addb5e4","Is","is","faultless"
"2147","artifact","shovel","60c7661114d630707fb8bd8a","Is not","is_not","faultless"
"2148","artifact","shovel","5dcc6f91e5e18690a20e74d1","Is not","is_not","faultless"
"2149","artifact","shovel","5f3eb7a8f14d1312518c5776","Both","both","faultless"
"2150","artifact","shovel","60fd20dbf7e3865f1e6aa65b","Is not","is_not","faultless"
"2151","artifact","shovel","6050cb50a965d6a6eb12361e","Is","is","faultless"
"2152","artifact","shovel","60af52990d170be944d0df18","Is not","is_not","faultless"
"2153","artifact","shovel","62e970edb3e1750e9c322417@email.prolific.co","Is not","is_not","faultless"
"2154","artifact","shovel","5f511cdb275a742f89f0b9bf","Is not","is_not","faultless"
"2155","artifact","shovel","60abfd1c0288766d6053de0d","Is","is","faultless"
"2156","artifact","shovel","5fa154fd4cbe97227182aff7","Both","both","faultless"
"2157","artifact","shovel","60a451dd76cf19ed275d3f49","Is not","is_not","faultless"
"2158","artifact","shovel","598b108e504c5200011964a1","Both","both","faultless"
"2159","control check","control honeybee","5a01f46c074b19000125133c","Is not","is_not","faultless"
"2160","control check","control honeybee","60c1e5f03dac31bd0fb91294","Is","is","faultless"
"2161","control check","control honeybee","61366473fa6785da70d75351","Is","is","faultless"
"2162","control check","control honeybee","5b4917b046cf8d0001ae4383","Both","both","faultless"
"2163","control check","control honeybee","5bd0c54825db7b00017865f2","Is not","is_not","faultless"
"2164","control check","control honeybee","60af4c6b1eabd1783a3078b5","Both","both","faultless"
"2165","control check","control honeybee","60080f67b339b627a9b7c69e","Is","is","faultless"
"2166","control check","control honeybee","5982ffdb06cd1f0001f8dda6","Is not","is_not","faultless"
"2167","control check","control honeybee","609d6d0e71d9db2825a6cc42","Both","both","faultless"
"2168","control check","control honeybee","5e904b121b79af01dbfa37cf","Both","both","faultless"
"2169","control check","control honeybee","5dcfdf449b61040e3b923621","Is not","is_not","faultless"
"2170","control check","control honeybee","610510964bd201870290e2fe","Is","is","faultless"
"2171","control check","control honeybee","60eda07f6d6e3abf23a92951","Both","both","faultless"
"2172","control check","control honeybee","5cdb487aa63838000162bc73","Is","is","faultless"
"2173","control check","control honeybee","6127c89a145f6be7b6527daa","Is not","is_not","faultless"
"2174","control check","control honeybee","5dd43922ecd14c4370d02a2e","Is not","is_not","faultless"
"2175","control check","control honeybee","60dd24581d271ea1af032339","Is not","is_not","faultless"
"2176","control check","control honeybee","5f5b89648901d82d98519918","Is not","is_not","faultless"
"2177","control check","control honeybee","59c558114374e1000125c522","Is not","is_not","faultless"
"2178","control check","control honeybee","611bdc0a559f692248bf1c54","Is not","is_not","faultless"
"2179","control check","control honeybee","62e50a9b4ea7a8e74bbbb158","Is not","is_not","faultless"
"2180","control check","control honeybee","59c95afe1e901d0001df8c79","Is","is","faultless"
"2181","control check","control honeybee","5a3fa72c1ba4960001029909","Is","is","faultless"
"2182","control check","control honeybee","5cc076320004360001ed90dc","Is not","is_not","faultless"
"2183","control check","control honeybee","5fcad787ca46657c3d442d57","Is not","is_not","faultless"
"2184","control check","control honeybee","5d4892d03eb6bf0018399498","Is not","is_not","faultless"
"2185","control check","control honeybee","62a766c5899e18df9ca94d67","Both","both","faultless"
"2186","control check","control honeybee","606ca47dac67cbdff9177d6b","Both","both","faultless"
"2187","control check","control honeybee","62d2b86ed12d650ea7268dd7","Is not","is_not","faultless"
"2188","control check","control honeybee","62ebd8c191cf8e7fe54af5cf","Both","both","faultless"
"2189","control check","control honeybee","5f3fad86c15d910261828ca9","Is","is","faultless"
"2190","control check","control honeybee","5ffee833adbaca5dec7426c0","Is","is","faultless"
"2191","control check","control honeybee","59db44e63e5ea00001e1d163","Both","both","faultless"
"2192","control check","control honeybee","60b62b9daab749081c5b88f0","Is","is","faultless"
"2193","control check","control honeybee","60fbc21303c4bb03e3ba72b3","Is","is","faultless"
"2194","control check","control honeybee","5de7baf95d4f97726bc2b11e","Is not","is_not","faultless"
"2195","control check","control honeybee","5fdca8f20f62f41ef567186c","Is not","is_not","faultless"
"2196","control check","control honeybee","608b2f8c02e302a56addb5e4","Is","is","faultless"
"2197","control check","control honeybee","60c7661114d630707fb8bd8a","Is not","is_not","faultless"
"2198","control check","control honeybee","5dcc6f91e5e18690a20e74d1","Is not","is_not","faultless"
"2199","control check","control honeybee","5f3eb7a8f14d1312518c5776","Is not","is_not","faultless"
"2200","control check","control honeybee","60fd20dbf7e3865f1e6aa65b","Is","is","faultless"
"2201","control check","control honeybee","6050cb50a965d6a6eb12361e","Is not","is_not","faultless"
"2202","control check","control honeybee","60af52990d170be944d0df18","Is not","is_not","faultless"
"2203","control check","control honeybee","62e970edb3e1750e9c322417@email.prolific.co","Both","both","faultless"
"2204","control check","control honeybee","5f511cdb275a742f89f0b9bf","Is not","is_not","faultless"
"2205","control check","control honeybee","60abfd1c0288766d6053de0d","Is","is","faultless"
"2206","control check","control honeybee","5fa154fd4cbe97227182aff7","Both","both","faultless"
"2207","control check","control honeybee","60a451dd76cf19ed275d3f49","Both","both","faultless"
"2208","control check","control honeybee","598b108e504c5200011964a1","Is not","is_not","faultless"
"2209","control check","control comedian","5a01f46c074b19000125133c","Is not","is_not","faultless"
"2210","control check","control comedian","60c1e5f03dac31bd0fb91294","Is not","is_not","faultless"
"2211","control check","control comedian","61366473fa6785da70d75351","Is","is","faultless"
"2212","control check","control comedian","5b4917b046cf8d0001ae4383","Both","both","faultless"
"2213","control check","control comedian","5bd0c54825db7b00017865f2","Is","is","faultless"
"2214","control check","control comedian","60af4c6b1eabd1783a3078b5","Is","is","faultless"
"2215","control check","control comedian","60080f67b339b627a9b7c69e","Is","is","faultless"
"2216","control check","control comedian","5982ffdb06cd1f0001f8dda6","Is","is","faultless"
"2217","control check","control comedian","609d6d0e71d9db2825a6cc42","Is","is","faultless"
"2218","control check","control comedian","5e904b121b79af01dbfa37cf","Is not","is_not","faultless"
"2219","control check","control comedian","5dcfdf449b61040e3b923621","Is","is","faultless"
"2220","control check","control comedian","610510964bd201870290e2fe","Is not","is_not","faultless"
"2221","control check","control comedian","60eda07f6d6e3abf23a92951","Is","is","faultless"
"2222","control check","control comedian","5cdb487aa63838000162bc73","Both","both","faultless"
"2223","control check","control comedian","6127c89a145f6be7b6527daa","Is","is","faultless"
"2224","control check","control comedian","5dd43922ecd14c4370d02a2e","Is","is","faultless"
"2225","control check","control comedian","60dd24581d271ea1af032339","Both","both","faultless"
"2226","control check","control comedian","5f5b89648901d82d98519918","Is","is","faultless"
"2227","control check","control comedian","59c558114374e1000125c522","Both","both","faultless"
"2228","control check","control comedian","611bdc0a559f692248bf1c54","Is not","is_not","faultless"
"2229","control check","control comedian","62e50a9b4ea7a8e74bbbb158","Is","is","faultless"
"2230","control check","control comedian","59c95afe1e901d0001df8c79","Both","both","faultless"
"2231","control check","control comedian","5a3fa72c1ba4960001029909","Is","is","faultless"
"2232","control check","control comedian","5cc076320004360001ed90dc","Is","is","faultless"
"2233","control check","control comedian","5fcad787ca46657c3d442d57","Is not","is_not","faultless"
"2234","control check","control comedian","5d4892d03eb6bf0018399498","Is","is","faultless"
"2235","control check","control comedian","62a766c5899e18df9ca94d67","Is not","is_not","faultless"
"2236","control check","control comedian","606ca47dac67cbdff9177d6b","Both","both","faultless"
"2237","control check","control comedian","62d2b86ed12d650ea7268dd7","Is","is","faultless"
"2238","control check","control comedian","62ebd8c191cf8e7fe54af5cf","Is","is","faultless"
"2239","control check","control comedian","5f3fad86c15d910261828ca9","Is","is","faultless"
"2240","control check","control comedian","5ffee833adbaca5dec7426c0","Is","is","faultless"
"2241","control check","control comedian","59db44e63e5ea00001e1d163","Is","is","faultless"
"2242","control check","control comedian","60b62b9daab749081c5b88f0","Both","both","faultless"
"2243","control check","control comedian","60fbc21303c4bb03e3ba72b3","Is","is","faultless"
"2244","control check","control comedian","5de7baf95d4f97726bc2b11e","Is not","is_not","faultless"
"2245","control check","control comedian","5fdca8f20f62f41ef567186c","Both","both","faultless"
"2246","control check","control comedian","608b2f8c02e302a56addb5e4","Is not","is_not","faultless"
"2247","control check","control comedian","60c7661114d630707fb8bd8a","Is","is","faultless"
"2248","control check","control comedian","5dcc6f91e5e18690a20e74d1","Is","is","faultless"
"2249","control check","control comedian","5f3eb7a8f14d1312518c5776","Both","both","faultless"
"2250","control check","control comedian","60fd20dbf7e3865f1e6aa65b","Is","is","faultless"
"2251","control check","control comedian","6050cb50a965d6a6eb12361e","Is","is","faultless"
"2252","control check","control comedian","60af52990d170be944d0df18","Is","is","faultless"
"2253","control check","control comedian","62e970edb3e1750e9c322417@email.prolific.co","Is","is","faultless"
"2254","control check","control comedian","5f511cdb275a742f89f0b9bf","Both","both","faultless"
"2255","control check","control comedian","60abfd1c0288766d6053de0d","Is","is","faultless"
"2256","control check","control comedian","5fa154fd4cbe97227182aff7","Both","both","faultless"
"2257","control check","control comedian","60a451dd76cf19ed275d3f49","Is","is","faultless"
"2258","control check","control comedian","598b108e504c5200011964a1","Is not","is_not","faultless"
"2259","control check","control clock","5a01f46c074b19000125133c","Is not","is_not","faultless"
"2260","control check","control clock","60c1e5f03dac31bd0fb91294","Is not","is_not","faultless"
"2261","control check","control clock","61366473fa6785da70d75351","Is not","is_not","faultless"
"2262","control check","control clock","5b4917b046cf8d0001ae4383","Both","both","faultless"
"2263","control check","control clock","5bd0c54825db7b00017865f2","Is not","is_not","faultless"
"2264","control check","control clock","60af4c6b1eabd1783a3078b5","Is not","is_not","faultless"
"2265","control check","control clock","60080f67b339b627a9b7c69e","Is not","is_not","faultless"
"2266","control check","control clock","5982ffdb06cd1f0001f8dda6","Is not","is_not","faultless"
